Name,Facility_ID,Category,BusinessStatus,BusinessStatusDetail,Sido,Sigungu,Dong,LotNumber,RoadAddress,PostalCode,lat,lon,PhoneNumber,LicenseDate,ClosingDate,LastUpdated,region_key,coord_status
동물을사랑하는사람들,308000001020040004,3080000,영업/정상,정상,서울특별시,강북구,강북구,서울특별시 강북구 번동 471-1,서울특별시 강북구 도봉로98길 56 (번동),1060.0,37.64084734521186,127.03275975932434,,2004-11-01,,2026-01-08,서울특별시_강북구,ok
강북동물병원,308000001020040005,3080000,영업/정상,정상,서울특별시,강북구,강북구,서울특별시 강북구 번동 309 덕수빌딩 1층,"서울특별시 강북구 오현로 194 (번동, 덕수빌딩 1층)",1224.0,37.63074,127.02349,,2004-12-08,,2026-01-08,서울특별시_강북구,centroid_fallback
삼성동물병원,308000001020070001,3080000,영업/정상,정상,서울특별시,강북구,강북구,"서울특별시 강북구 미아동 813 지층 1-2, 1-3호 110동","서울특별시 강북구 삼양로19길 25, 110동 지층 1-2,1-3호 (미아동, 삼성래미안트리베라1차아파트)",1200.0,37.63074,127.02349,,2007-10-23,,2026-01-08,서울특별시_강북구,centroid_fallback
보노보노동물병원,308000001020090001,3080000,영업/정상,정상,서울특별시,강북구,강북구,서울특별시 강북구 수유동 472-268 예향교회 1층,"서울특별시 강북구 삼양로 336, 예향교회 1층 (수유동)",1111.0,37.63344728936844,127.0177426372347,,2009-07-07,,2026-01-08,서울특별시_강북구,ok
호 동물병원,308000001020090002,3080000,영업/정상,정상,서울특별시,강북구,강북구,서울특별시 강북구 미아동 8-8 2층,"서울특별시 강북구 월계로 57, 2층 (미아동)",1237.0,37.61223207952924,127.03577908779546,,2009-09-25,,2026-01-08,서울특별시_강북구,ok
쿠키동물병원,308000001020100001,3080000,영업/정상,정상,서울특별시,강북구,강북구,서울특별시 강북구 미아동 812 래미안트리베라 201동 116호,"서울특별시 강북구 삼양로27길 19 (미아동, 래미안트리베라 201동 116호)",1195.0,37.63074,127.02349,02-986-9875,2010-09-17,,2026-01-08,서울특별시_강북구,centroid_fallback
봉식동물병원,308000001020130001,3080000,영업/정상,정상,서울특별시,강북구,강북구,서울특별시 강북구 미아동 777-3,서울특별시 강북구 삼양로 252 (미아동),1122.0,37.625860025245984,127.01847778847907,02-983-7000,2013-02-22,,2026-01-08,서울특별시_강북구,ok
스마트 동물병원,308000001020140001,3080000,영업/정상,정상,서울특별시,강북구,강북구,서울특별시 강북구 미아동 839-223 1층,"서울특별시 강북구 솔샘로 203-2, 1층 (미아동)",1187.0,37.62030397771274,127.01534726605882,02-987-7588,2014-02-06,,2026-01-08,서울특별시_강북구,ok
H 동물병원,308000001020150001,3080000,영업/정상,정상,서울특별시,강북구,강북구,서울특별시 강북구 미아동 1357-6 미아프라자 106호,"서울특별시 강북구 삼양로27길 35-21, 미아프라자 106호 (미아동)",1196.0,37.61794948399367,127.01893931549452,02-984-7588,2015-06-05,,2026-01-08,서울특별시_강북구,ok
꼬마동물병원,308000001020150002,3080000,영업/정상,정상,서울특별시,강북구,강북구,서울특별시 강북구 수유동 340-2,"서울특별시 강북구 삼양로117길 5, 1층 (수유동)",1033.0,37.64339507031652,127.0156995047263,02-993-8266,2015-08-18,,2026-01-08,서울특별시_강북구,ok
24시 수유 바른펫 동물의료센터,308000001020170001,3080000,영업/정상,정상,서울특별시,강북구,강북구,"서울특별시 강북구 수유동 39-10 1, 2층","서울특별시 강북구 노해로 65, 1, 2층 (수유동, 리안스페이스)",1077.0,37.6414524945055,127.0222654729472,02-903-7582,2017-06-05,,2026-01-08,서울특별시_강북구,ok
24시루시드동물메디컬센터,308000001020190001,3080000,영업/정상,정상,서울특별시,강북구,강북구,서울특별시 강북구 미아동 42-11 덕신빌딩 4층,"서울특별시 강북구 월계로 3, 덕신빌딩 4층 (미아동)",1220.0,37.60957104990041,127.03063081764743,02-941-7900,2019-01-30,,2026-03-11,서울특별시_강북구,ok
아이사랑동물병원,308000001020190002,3080000,영업/정상,정상,서울특별시,강북구,강북구,서울특별시 강북구 미아동 561-2 현대성우아파트 102동 110호,"서울특별시 강북구 삼양로24길 19, 102동 110호 (미아동, 현대성우아파트)",1201.0,37.61720439570128,127.0221043512218,02-946-0011,2019-04-24,,2026-01-08,서울특별시_강북구,ok
모네동물피부과,308000001020210001,3080000,영업/정상,정상,서울특별시,강북구,강북구,서울특별시 강북구 미아동 137-24,"서울특별시 강북구 도봉로 110-1, 4층 (미아동)",1164.0,37.61891217061241,127.02939762319012,070-8691-3121,2021-09-28,,2026-01-08,서울특별시_강북구,ok
아이사랑동물병원 건강검진센터,308000001020210002,3080000,영업/정상,정상,서울특별시,강북구,강북구,서울특별시 강북구 미아동 561-2 현대성우아파트,"서울특별시 강북구 삼양로24길 19, 현대성우아파트 102동 1층 109호 (미아동, 현대성우아파트)",1201.0,37.61720439570128,127.0221043512218,02-946-0011,2021-10-22,,2026-01-08,서울특별시_강북구,ok
마인동물의료센터,308000001020220001,3080000,영업/정상,정상,서울특별시,강북구,강북구,"서울특별시 강북구 번동 411-8 해솔빌딩 1층 102호, B1층 102호","서울특별시 강북구 덕릉로 133, 해솔빌딩 1층 102호, B1층 102호 (번동)",1068.0,37.63525750203429,127.02854429146775,02-2039-8900,2022-06-29,,2026-01-08,서울특별시_강북구,ok
강북24시 N동물의료센터,308000001020250001,3080000,영업/정상,정상,서울특별시,강북구,강북구,서울특별시 강북구 미아동 138-19,"서울특별시 강북구 도봉로 104, 1, B1, B2층 (미아동)",1165.0,37.61835051519493,127.02966317824372,02-984-0075,2025-04-03,,2026-01-08,서울특별시_강북구,ok
퓨리나동물병원,309000001019900001,3090000,영업/정상,정상,서울특별시,도봉구,도봉구,서울특별시 도봉구 쌍문동 356 12통7반 삼익빌라 101동 403호,서울특별시 도봉구 도봉로 469 (쌍문동),1447.0,37.65651,127.0392,,1990-09-19,,2025-12-15,서울특별시_도봉구,centroid_fallback
신창동물병원,309000001019940001,3090000,영업/정상,정상,서울특별시,도봉구,도봉구,서울특별시 도봉구 창동 635-42 20통1반 건영캐스빌아파트 101동 1201호,서울특별시 도봉구 덕릉로 230 (창동),1473.0,37.64144067088711,127.0340341081736,,1994-12-23,,2025-12-15,서울특별시_도봉구,ok
화신종합동물병원,309000001019950002,3090000,영업/정상,정상,서울특별시,도봉구,도봉구,서울특별시 도봉구 방학동 664-11 15통5반 101호,서울특별시 도봉구 도당로 63 (방학동),1356.0,37.66379400730148,127.034652531056,34917060,1995-07-07,,2025-12-15,서울특별시_도봉구,ok
한빛동물병원,309000001019990001,3090000,영업/정상,정상,서울특별시,도봉구,도봉구,서울특별시 도봉구 창동 568-5,서울특별시 도봉구 덕릉로 256 (창동),1474.0,37.640189810492174,127.0397901355163,,1999-05-26,,2025-12-15,서울특별시_도봉구,ok
방학동물병원,309000001019990002,3090000,영업/정상,정상,서울특별시,도봉구,도봉구,서울특별시 도봉구 방학동 653-17,서울특별시 도봉구 도봉로 723 (방학동),1350.0,37.66909479924794,127.043201000945,34940075,1999-12-02,,2025-12-15,서울특별시_도봉구,ok
가나동물병원,309000001020020001,3090000,영업/정상,정상,서울특별시,도봉구,도봉구,서울특별시 도봉구 방학동 665-11 2통6반 삼익세라믹아파트 105동 503호,서울특별시 도봉구 방학로 162 (방학동),1356.0,37.66271405162983,127.03409860235357,34914748,2002-11-26,,2025-12-15,서울특별시_도봉구,ok
삼성동물종합병원,309000001020050002,3090000,영업/정상,정상,서울특별시,도봉구,도봉구,서울특별시 도봉구 쌍문동 88-115 1층,"서울특별시 도봉구 도봉로 499, 1층 (쌍문동)",1442.0,37.65022906974212,127.03528958817508,,2005-01-13,,2025-12-15,서울특별시_도봉구,ok
유현동물병원,309000001020050006,3090000,영업/정상,정상,서울특별시,도봉구,도봉구,서울특별시 도봉구 방학동 731 한화아파트 상가 105호,"서울특별시 도봉구 방학로 187, 105호 (방학동, 한화아파트 상가)",1383.0,37.65651,127.0392,,2005-10-21,,2025-12-15,서울특별시_도봉구,centroid_fallback
행복한동물병원,309000001020090001,3090000,영업/정상,정상,서울특별시,도봉구,도봉구,서울특별시 도봉구 창동 749-16 한독패밀리타운 108호,"서울특별시 도봉구 도봉로136길 7, 한독패밀리타운 108호 (창동)",1397.0,37.65943028825065,127.04177839643236,,2009-03-03,,2025-12-25,서울특별시_도봉구,ok
365동물병원,309000001020130001,3090000,영업/정상,정상,서울특별시,도봉구,도봉구,서울특별시 도봉구 방학동 713-35,서울특별시 도봉구 방학로 54 (방학동),1335.0,37.66296777701386,127.0463635686406,02-6402-0365,2013-03-13,,2025-12-15,서울특별시_도봉구,ok
하비동물병원,309000001020130002,3090000,영업/정상,정상,서울특별시,도봉구,도봉구,서울특별시 도봉구 창동 75-4,"서울특별시 도봉구 노해로65길 14, 1층, 지층 (창동, 영일빌딩)",1405.0,37.6520418037253,127.0465311758402,20389980,2013-09-04,,2025-12-15,서울특별시_도봉구,ok
별난동물병원,309000001020140001,3090000,영업/정상,정상,서울특별시,도봉구,도봉구,서울특별시 도봉구 쌍문동 716-31,"서울특별시 도봉구 도봉로 603, 1층, 지층 (쌍문동)",1392.0,37.65859275362828,127.0403049108352,02-905-9119,2014-03-10,,2025-12-15,서울특별시_도봉구,ok
방학동물외과센터,309000001020150001,3090000,영업/정상,정상,서울특별시,도봉구,도봉구,서울특별시 도봉구 방학동 653-17 3층,"서울특별시 도봉구 도봉로 723, 3층 (방학동)",1350.0,37.66909479924794,127.043201000945,34940075,2015-12-03,,2025-12-15,서울특별시_도봉구,ok
트윈스동물병원,309000001020170002,3090000,영업/정상,정상,서울특별시,도봉구,도봉구,서울특별시 도봉구 창동 650-11,서울특별시 도봉구 도봉로110다길 20 (창동),1459.0,37.64535971783743,127.03370016620477,,2017-07-20,,2025-12-15,서울특별시_도봉구,ok
해봄동물병원,309000001020170004,3090000,영업/정상,정상,서울특별시,도봉구,도봉구,서울특별시 도봉구 도봉동 62-43 도봉투웨니퍼스트2단지,"서울특별시 도봉구 도봉로180길 28, 도봉투웨니퍼스트2단지 (도봉동)",1320.0,37.68254442570489,127.04750440674606,,2017-10-24,,2025-12-15,서울특별시_도봉구,ok
태일동물치과병원,309000001020180001,3090000,영업/정상,정상,서울특별시,도봉구,도봉구,서울특별시 도봉구 쌍문동 45-8,서울특별시 도봉구 해등로 184 (쌍문동),1394.0,37.65793667347911,127.03642431790703,,2018-01-04,,2025-12-15,서울특별시_도봉구,ok
둘리동물병원,309000001020180004,3090000,영업/정상,정상,서울특별시,도봉구,도봉구,서울특별시 도봉구 창동 661-64,"서울특별시 도봉구 도봉로 502, 1층 (창동)",1453.0,37.65007566983461,127.0359275765198,,2018-10-18,,2025-12-15,서울특별시_도봉구,ok
도담동물병원,309000001020180006,3090000,영업/정상,정상,서울특별시,도봉구,도봉구,서울특별시 도봉구 도봉동 562-26,서울특별시 도봉구 도봉로 875 (도봉동),1304.0,37.68267593732259,127.04554018848042,,2018-11-15,,2025-12-15,서울특별시_도봉구,ok
현대종합동물병원,309000001020190002,3090000,영업/정상,정상,서울특별시,도봉구,도봉구,서울특별시 도봉구 방학동 680-1 1층,"서울특별시 도봉구 도봉로 669, 1층 (방학동)",1346.0,37.66440179201464,127.0420619704355,34918000,2019-04-10,,2025-12-15,서울특별시_도봉구,ok
빛가온동물병원,309000001020190003,3090000,영업/정상,정상,서울특별시,도봉구,도봉구,서울특별시 도봉구 도봉동 623-103 1층,"서울특별시 도봉구 마들로 695, 1층 (도봉동)",1328.0,37.6721949978679,127.04636598184707,63690075,2019-04-18,,2025-12-15,서울특별시_도봉구,ok
김미경 동물병원,309000001020190004,3090000,영업/정상,정상,서울특별시,도봉구,도봉구,서울특별시 도봉구 도봉동 636-12 킴스타워,"서울특별시 도봉구 마들로 664, 킴스타워 2층 (도봉동)",1330.0,37.669418989935934,127.04649935962344,,2019-09-05,,2025-12-15,서울특별시_도봉구,ok
보듬동물병원,309000001020210001,3090000,영업/정상,정상,서울특별시,도봉구,도봉구,서울특별시 도봉구 쌍문동 256 에벤에셀아파트,"서울특별시 도봉구 해등로 255, 101동 1층 121~123호 (쌍문동, 에벤에셀아파트)",1429.0,37.65651,127.0392,02-6954-7544,2021-04-21,,2025-12-15,서울특별시_도봉구,centroid_fallback
사랑해요동물병원,309000001020220001,3090000,영업/정상,정상,서울특별시,도봉구,도봉구,서울특별시 도봉구 쌍문동 262-10 104호,"서울특별시 도봉구 시루봉로 59, 104호 (쌍문동)",1375.0,37.65619057156204,127.02771819481502,,2022-04-27,,2025-12-15,서울특별시_도봉구,ok
아이조은동물병원,309000001020220002,3090000,영업/정상,정상,서울특별시,도봉구,도봉구,서울특별시 도봉구 쌍문동 215-1,"서울특별시 도봉구 해등로26길 7, 111, 112호 (쌍문동)",1387.0,37.65850524936455,127.03260096245116,,2022-05-24,,2025-12-15,서울특별시_도봉구,ok
24시 딜라이트 동물의료센터,309000001020230001,3090000,영업/정상,정상,서울특별시,도봉구,도봉구,서울특별시 도봉구 창동 715-1,"서울특별시 도봉구 도봉로 578, 2층 2호 (창동)",1426.0,37.65623118506446,127.03976462283264,02-904-1004,2023-06-01,,2025-12-15,서울특별시_도봉구,ok
동물병원 비아츠,309000001020230002,3090000,영업/정상,정상,서울특별시,도봉구,도봉구,서울특별시 도봉구 쌍문동 474-4,서울특별시 도봉구 우이천로 446-3 (쌍문동),1372.0,37.65318500854041,127.0171096920586,,2023-06-14,,2025-12-15,서울특별시_도봉구,ok
롯데동물병원,310000001019940001,3100000,영업/정상,정상,서울특별시,노원구,노원구,서울특별시 노원구 중계동 503 시영1단지B상가 118호,"서울특별시 노원구 동일로207길 17, 118호 (중계동, 시영1단지B상가 )",1778.0,37.64746,127.06837,,1994-10-10,,2026-01-13,서울특별시_노원구,centroid_fallback
25시동물병원,310000001019980001,3100000,영업/정상,정상,서울특별시,노원구,노원구,서울특별시 노원구 중계동 363 대림벽산상가 102호,"서울특별시 노원구 한글비석로8길 16, 102호 (중계동, 대림벽산상가)",1738.0,37.64746,127.06837,,1998-07-11,,2026-01-13,서울특별시_노원구,centroid_fallback
