CareRegNo,CareNm,OrgNm,DivisionNm,SaveTrgtAnimal,CareTel,DataStdDt,DsignationDate,CareAddr,JibunAddr,lat,lon,WeekOprStime,WeekOprEtime,WeekCellStime,WeekCellEtime,WeekendOprStime,WeekendOprEtime,WeekendCellStime,WeekendCellEtime,CloseDay,VetPersonCnt,SpecsPersonCnt,MedicalCnt,BreedCnt,QuarantineCnt,FeedCnt,TransCarCnt,Sido,Sigungu,region_key,coord_status
311310201000001,한국동물구조관리협회,서울특별시 노원구,법인,개+고양이+기타,031-868-2851,2026-01-02,2026-01-01,경기도 양주시 남면 감악산로 63-37 (남면) , ,37.8701,126.98354,09:00,18:00,09:00,18:00,09:00,16:00,09:00,16:00,일요일+공휴일,1,8,1.0,6.0,1.0,1.0,,경기도,양주시,경기도_양주시,ok
341406202200002,한국동물구조관리협회,경기도 파주시,법인,개+고양이,031-867-9119,2025-12-31,2022-12-12,경기도 양주시 남면 감악산로 63-37  ,경기도 양주시 남면 상수리 410-1 ,37.87019,126.9831,09:00,18:00,,,,,,,일요일,1,10,,,,,,경기도,양주시,경기도_양주시,ok
341403202100001,한국야생동물보호협회,경기도 의왕시,법인,개+고양이+기타,031-296-0124,2024-12-27,2023-01-02,경기도 안산시 상록구 청곡길 50 (부곡동) ,경기도 안산시 상록구 부곡동 231-5 ,37.34025,126.870026,10:00,17:00,,,,,,,일요일,1,4,,,,,,경기도,안산시,경기도_안산시,ok
341402202100001,한국야생동물보호협회,경기도 군포시,법인,개+고양이+기타,031-296-0124,2026-02-04,2021-04-01,경기도 안산시 상록구 청곡길 50 (부곡동) ,경기도 안산시 상록구 부곡동 231-5 ,37.340256,126.87,09:00,18:00,10:00,17:00,09:00,17:00,13:00,15:00,일요일+공휴일,1,5,1.0,3.0,3.0,1.0,1.0,경기도,안산시,경기도_안산시,ok
341393200900001,한국야생동물보호협회,경기도 안산시,단체,개+기타,031-296-0124,2025-12-31,2026-01-01,경기도 안산시 상록구 청곡길 50 (부곡동) 안산시 상록구 부곡동 231-5, 안산시 상록구 부곡동 231-5,37.34025,126.870026,00:00,24:00,10:00,17:00,09:00,17:00,10:00,15:00,일요일+공휴일,1,6,1.0,5.0,2.0,1.0,2.0,경기도,안산시,경기도_안산시,ok
341397202100001,한국야생동물보호협회,경기도 과천시,법인,개+고양이+기타,031-296-0124,2025-01-31,2021-01-01,경기도 안산시 상록구 청곡길 50 (부곡동) (사)한국야생동물보호협회,경기도 안산시 상록구 부곡동 231-5 (사)한국야생동물보호협회,37.34025,126.870026,09:00,18:00,,,09:00,17:00,,,0,1,4,,,,,1.0,경기도,안산시,경기도_안산시,ok
341390201300001,한국야생동물보호협회,경기도 광명시,법인,개+고양이+기타,031-296-0124,2026-03-09,2019-01-07,경기도 안산시 상록구 청곡길 50 (부곡동) 한국야생동물보호협회, 한국야생동물보호협회,37.34025,126.870026,10:00,17:00,10:00,17:00,13:00,15:00,10:00,15:00,일요일,1,4,1.0,5.0,2.0,1.0,2.0,경기도,안산시,경기도_안산시,ok
341383201300001,한국야생동물보호협회,경기도 안양시,법인,개+고양이+기타,031-296-0124,2025-12-31,2015-03-02,경기도 안산시 상록구 청곡길 50 (부곡동) .,경기도 안산시 상록구 부곡동 231-5 .,37.340107,126.86997,09:00,24:00,,,,,,,0,1,6,,,,,,경기도,안산시,경기도_안산시,ok
328354202600001,한국유기동물복지협회,인천광역시 부평구,법인,개,031-941-6355,2026-02-03,2026-02-03,"경기도 파주시 광탄면 혜음로 345  1층,2층","경기도 파주시 광탄면 용미리 319-7 1층,2층",37.7269,126.89022,09:00,18:00,,,,,,,일요일,1,6,,,,,,경기도,파주시,경기도_파주시,ok
328356202600003,한마음동물병원,인천광역시 서구,동물병원,개+고양이+기타동물,032-562-0075,,2026-02-25,경기도 김포시 통진읍 김포대로 2025  ,경기도 김포시 통진읍 도사리 657-3 ,37.68264,126.618546,10:00,18:00,,,,,,,일요일,1,1,1.0,1.0,1.0,1.0,1.0,경기도,김포시,경기도_김포시,ok
311303202000002,한빛동물병원,서울특별시 성동구,동물병원,고양이,02-2233-1848,2025-12-31,2023-01-01,서울특별시 성동구 금호산길 58 (금호동2가) ,서울특별시 성동구 금호동2가 485-1 ,37.553337,127.01954,10:00,19:00,,,,,,,1,1,0,,,,,,서울특별시,성동구,서울특별시_성동구,ok
348540200900001,함안군동물보호센터,경상남도 함안군,법인,개,,2025-10-01,2011-08-01,경상남도 함안군 가야읍 함안대로 755 , ,35.29307,128.3985,09:00,18:00,13:00,18:00,,,,,토요일+일요일,0,2,1.0,2.0,1.0,1.0,0.0,경상남도,함안군,경상남도_함안군,ok
348546200900001,함양군 동물보호센터,경상남도 함양군,법인,개,055-960-8143,2026-01-21,2026-01-01,경상남도 함양군 함양읍 함양남서로 996-76  농업기술센터 부지내,경상남도 함양군 함양읍 이은리 1160 농업기술센터 농업기술센터 부지내,35.50759,127.74137,09:00,18:00,09:00,18:00,09:00,18:00,09:00,12:00,토요일+일요일,1,2,1.0,20.0,20.0,1.0,1.0,경상남도,함양군,경상남도_함양군,ok
346493200900001,해남유기동물보호센터,전라남도 해남군,법인,개,061-531-3916,2024-01-24,2021-01-01,전라남도 해남군 해남읍 용머리길 14-37  ,전라남도 해남군 해남읍 남외리 550-1 축산사업소 ,34.56488,126.58743,09:00,18:00,09:00,18:00,10:00,17:00,11:00,16:00,0,1,4,1.0,8.0,2.0,1.0,1.0,전라남도,해남군,전라남도_해남군,ok
345464201200001,행복한동물병원,전북특별자치도 전주시,동물병원,개+고양이+기타,063-244-0090,2026-01-13,2023-01-01,전라북도 전주시 덕진구 인후동1가 806-6, 806-6,35.83134,127.15799,09:30,19:00,,,,,,,일요일+공휴일,1,3,,,,,1.0,전라북도,전주시,전라북도_전주시,ok
327346201800001,허동물병원,대구광역시 수성구,동물병원,개+고양이+기타,053-752-7535,2025-01-03,2018-01-30,대구광역시 수성구 수성동2가 명덕로 421 (수성동2가) 허동물병원, 허동물병원,35.854633,128.61632,09:00,19:00,,,,,,,일요일,1,3,,,,,,대구광역시,수성구,대구광역시_수성구,ok
344460202500001,홍성반려동물문화센터,충청남도 홍성군,단체,개+고양이+반려동물,041-630-1374,2026-02-04,2025-09-25,충청남도 홍성군 은하면 은하로 155-38  ,충청남도 홍성군 은하면 대천리 570-1 ,36.527393,126.5852,09:00,18:00,,,,,,,토요일+일요일+공휴일,0,5,,,,,1.0,충청남도,홍성군,충청남도_홍성군,ok
311313201000017,홍익동물병원,서울특별시 마포구,동물병원,개+고양이+토끼+기니피그+페럿+햄스터,02-325-2026,2026-01-08,2020-01-01,서울특별시 마포구 독막로 45 (합정동) ,서울특별시 마포구 합정동 411-18 ,37.5481,126.91839,09:30,19:00,10:30,18:00,09:30,18:00,10:30,17:00,일요일+공휴일,1,1,,,,,1.0,서울특별시,마포구,서울특별시_마포구,ok
342425201400001,홍천군유기동물보호소,강원특별자치도 홍천군,법인,개+고양이,033-434-9435,2024-09-13,2013-12-21,"강원도 홍천군 화촌면 둔덕이길 68 (화촌면, 홍천군유기동물보호센터) ", ,37.755093,127.94747,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,토요일+일요일,0,6,0.0,6.0,1.0,1.0,1.0,,홍천군,_홍천군,ok
341553202500001,화성시민동물보호센터,경기도 화성시,법인,개+고양이,,2026-02-01,2025-12-24,경기도 화성시 서신면 전곡항로 492  ,경기도 화성시 서신면 전곡리 360-5 ,37.190857,126.673225,09:00,18:00,,,,,,,토요일+일요일,1,6,,,,,,경기도,화성시,경기도_화성시,ok
346490202000001,화순군유기동물보호소,전라남도 화순군,개인,개,,2025-01-10,2020-06-01,전라남도 화순군 한천면 덕음로 115 (한천면) , ,34.98535,126.998924,09:00,18:00,,,,,,,토요일,0,2,,,,,,전라남도,화순군,전라남도_화순군,ok
327348201500004,화원연합동물병원,대구광역시 달성군,동물병원,개+고양이,053-634-7975,2025-01-31,2015-02-01,대구광역시 달성군 화원읍 사문진로 447 (화원읍) 화원읍 관할, 화원읍 관할,35.803734,128.49742,09:00,19:00,09:00,19:00,09:00,18:00,09:00,18:00,일요일,2,4,2.0,1.0,1.0,1.0,1.0,대구광역시,달성군,대구광역시_달성군,ok
342431201300001,화천군농업기술센터,강원특별자치도 화천군,법인,개,033-440-2941,2024-12-27,2021-01-01,강원도 화천군 상서면 영서로 6387-9  화천농업기술센터,강원도 화천군 상서면 신풍리 809 화천농업기술센터,38.115845,127.681946,09:00,18:00,09:00,18:00,,,,,토요일+일요일+공휴일,0,2,,,,,,,화천군,_화천군,ok
342426202500001,횡성반려동물보호센터,강원특별자치도 횡성군,법인,개+고양이,033-340-2395,,2025-12-04,강원특별자치도 횡성군 우천면 한우로 1109  ,강원특별자치도 횡성군 우천면 양적리 140 ,37.470608,128.05547,09:00,18:00,,,,,,,토요일+일요일,0,4,,,,,,강원특별자치도,횡성군,강원특별자치도_횡성군,ok
345464202200001,효자동물병원,전북특별자치도 전주시,동물병원,개+고양이+기타,063-224-6672,2026-01-13,2023-01-01,전라북도 전주시 완산구 백제대로 121 (효자동1가) ,전라북도 전주시 완산구 효자동1가 563-8 효자동물병원 ,35.803795,127.123764,09:00,18:00,,,,,,,일요일+공휴일,1,4,1.0,1.0,1.0,1.0,,전라북도,전주시,전라북도_전주시,ok
