Name,Facility_ID,Category,TaskType,BusinessStatus,Sido,Sigungu,Dong,LotNumber,RoadAddress,PostalCode,lat,lon,PhoneNumber,LicenseDate,ClosingDate,LastUpdated,region_key,coord_status
옐레드 애견유치원 & 애견호텔 노원상계점,310000004820250002,3100000,,영업/정상 / 정상,서울특별시,노원구,노원구,서울특별시 노원구 상계동 ****-*,"서울특별시 노원구 수락산로*길 **, A동 ***호 (상계동)",1639.0,37.66687595543216,127.07564157562304,,2025-11-28,,2026-01-13,서울특별시_노원구,ok
도고(doggo),310000004820250003,3100000,,영업/정상 / 정상,서울특별시,노원구,노원구,서울특별시 노원구 월계동 ***-*,"서울특별시 노원구 월계로**길 **, ***호 (월계동)",1864.0,37.63407378387253,127.05958457091116,02-972-0904,2025-12-30,,2026-01-13,서울특별시_노원구,ok
멍울대 프리미엄 펫캠퍼스,310000004820260001,3100000,,영업/정상 / 정상,서울특별시,노원구,노원구,서울특별시 노원구 상계동 ***-** 선우빌딩,"서울특별시 노원구 한글비석로**길 **, 선우빌딩 *층 (상계동)",1657.0,37.66578207745507,127.06937589859838,,2026-01-08,,2026-03-11,서울특별시_노원구,ok
루프독 1027,310000004820260002,3100000,,영업/정상 / 정상,서울특별시,노원구,노원구,서울특별시 노원구 공릉동 ***-** 송이빌딩,"서울특별시 노원구 동일로 ****, 송이빌딩 *층 (공릉동)",1858.0,37.6218262132338,127.07388463479498,,2026-01-30,,2026-02-01,서울특별시_노원구,ok
미니펫,311000004820180020,3110000,,영업/정상 / 정상,서울특별시,은평구,은평구,서울특별시 은평구 응암동 ***-** 응암동하이포룸 ***호,"서울특별시 은평구 은평로*길 **, ***호 (응암동, 응암동하이포룸)",3454.0,37.59692107687706,126.91906353162676,02-357-9111,2018-07-09,,2026-01-13,서울특별시_은평구,ok
행복한 강아지,311000004820180027,3110000,,영업/정상 / 정상,서울특별시,은평구,은평구,서울특별시 은평구 갈현동 ***-* *층,"서울특별시 은평구 통일로 ***, *층 (갈현동)",3328.0,37.62381555988332,126.9195898644038,,2018-09-14,,2026-01-13,서울특별시_은평구,ok
은평애견,311000004820180030,3110000,,영업/정상 / 정상,서울특별시,은평구,은평구,서울특별시 은평구 역촌동 **-**,"서울특별시 은평구 연서로 **, ***호 (역촌동)",3406.0,37.60316791019163,126.9160453939282,,2018-09-17,,2026-01-13,서울특별시_은평구,ok
우리덕구 동물병원,311000004820180035,3110000,,영업/정상 / 정상,서울특별시,은평구,은평구,서울특별시 은평구 진관동 ** 은평뉴타운우물골 상가B ***동 ***호,"서울특별시 은평구 진관*로 **, ***동 상가B층 ***호 (진관동, 은평뉴타운우물골)",3306.0,37.60559,126.91895,69538275,2018-09-27,,2026-01-13,서울특별시_은평구,centroid_fallback
금쪽같은 내새끼 동물병원,311000004820180055,3110000,,영업/정상 / 정상,서울특별시,은평구,은평구,서울특별시 은평구 갈현동 ***-**,서울특별시 은평구 연서로 *** (갈현동),3334.0,37.615358543415226,126.9178273358246,,2018-10-08,,2026-01-13,서울특별시_은평구,ok
메디펫 동물병원,311000004820180063,3110000,,영업/정상 / 정상,서울특별시,은평구,은평구,서울특별시 은평구 갈현동 ***-**,서울특별시 은평구 통일로 *** (갈현동),3329.0,37.62198185151417,126.91952283603592,,2018-10-16,,2026-01-13,서울특별시_은평구,ok
고마워 MIN,311000004820180070,3110000,,영업/정상 / 정상,서울특별시,은평구,은평구,서울특별시 은평구 역촌동 **-**,서울특별시 은평구 연서로*길 ** (역촌동),3419.0,37.60241575660984,126.91286912953348,,2018-10-30,,2026-01-13,서울특별시_은평구,ok
도그원,311000004820180075,3110000,,영업/정상 / 정상,서울특별시,은평구,은평구,서울특별시 은평구 갈현동 ***-* 정운빌딩 *층,"서울특별시 은평구 연서로**길 **, 정운빌딩 *층 (갈현동)",3330.0,37.6196409002386,126.91773169551196,02-359-1591,2018-11-26,,2026-01-13,서울특별시_은평구,ok
해피멍,311000004820180079,3110000,,영업/정상 / 정상,서울특별시,은평구,은평구,서울특별시 은평구 역촌동 **-*,서울특별시 은평구 역말로*길 ** (역촌동),3417.0,37.604722570640696,126.9145120206087,,2018-12-21,,2026-01-13,서울특별시_은평구,ok
펠리스스낵,311000004820190001,3110000,,영업/정상 / 정상,서울특별시,은평구,은평구,서울특별시 은평구 진관동 ***-**,"서울특별시 은평구 대서문길 **, 북한산성상가 A동 ***호 (진관동)",3307.0,37.6554714264693,126.9481880585524,,2019-02-25,,2026-01-13,서울특별시_은평구,ok
댕스럽개,311000004820190004,3110000,,영업/정상 / 정상,서울특별시,은평구,은평구,서울특별시 은평구 응암동 ***-*,서울특별시 은평구 응암로**길 **-* (응암동),3480.0,37.58685605285404,126.91999232516228,,2019-03-28,,2026-01-13,서울특별시_은평구,ok
메르시몽프레 포메분양&애견카페,311000004820190010,3110000,,영업/정상 / 정상,서울특별시,은평구,은평구,서울특별시 은평구 불광동 ***-***,"서울특별시 은평구 통일로 ***, M타워 지*층 (불광동)",3344.0,37.620706594635855,126.92044549766952,,2019-06-09,,2026-01-13,서울특별시_은평구,ok
The 이뿌개,311000004820200002,3110000,,영업/정상 / 정상,서울특별시,은평구,은평구,서울특별시 은평구 응암동 **-**,"서울특별시 은평구 은평로**길 *-**, *층 (응암동)",3462.0,37.60022443585456,126.92467388529072,,2020-01-30,,2026-01-13,서울특별시_은평구,ok
어울동물의료센터,311000004820200018,3110000,,영업/정상 / 정상,서울특별시,은평구,은평구,서울특별시 은평구 녹번동 **-*,서울특별시 은평구 통일로 *** (녹번동),3382.0,37.60586792243072,126.93361650724488,02-384-1110,2020-09-15,,2026-01-13,서울특별시_은평구,ok
별이&체리,311000004820210004,3110000,,영업/정상 / 정상,서울특별시,은평구,은평구,서울특별시 은평구 응암동 ***-**,"서울특별시 은평구 응암로**길 **, *층 (응암동)",3469.0,37.589985259953984,126.91943002955992,,2021-04-09,,2026-01-13,서울특별시_은평구,ok
정든동물병원,311000004820220007,3110000,,영업/정상 / 정상,서울특별시,은평구,은평구,서울특별시 은평구 증산동 ***-** DMC센트럴자이 ***호,"서울특별시 은평구 수색로 ***, *층 ***호 (증산동, DMC센트럴자이)",3506.0,37.58100907786326,126.90271606672628,02-306-9990,2022-09-29,,2026-01-13,서울특별시_은평구,ok
이룸독,311000004820230002,3110000,,영업/정상 / 정상,서울특별시,은평구,은평구,서울특별시 은평구 구산동 ***-*,"서울특별시 은평구 갈현로 ***-*, *층 (구산동)",3410.0,37.61316304223426,126.91195853049815,,2023-04-24,,2026-01-17,서울특별시_은평구,ok
멍스테이,311000004820230003,3110000,,영업/정상 / 정상,서울특별시,은평구,은평구,서울특별시 은평구 진관동 ***,"서울특별시 은평구 연서로**길 **, 지*층 (진관동)",3308.0,37.60559,126.91895,,2023-09-19,,2026-01-13,서울특별시_은평구,centroid_fallback
단짝멍몽,311000004820230006,3110000,,영업/정상 / 정상,서울특별시,은평구,은평구,"서울특별시 은평구 응암동 ***-** *,*층","서울특별시 은평구 응암로**길 **, *,*층 (응암동)",3479.0,37.58710776209574,126.91997119210971,,2023-12-22,,2026-01-13,서울특별시_은평구,ok
개상전,311000004820240002,3110000,,영업/정상 / 정상,서울특별시,은평구,은평구,서울특별시 은평구 대조동 **-**,"서울특별시 은평구 통일로 ***-*, *층 (대조동)",3397.0,37.6102062474093,126.92921647905916,070-4404-1212,2024-04-16,,2026-01-13,서울특별시_은평구,ok
솔솔애견유치원,311000004820240003,3110000,,영업/정상 / 정상,서울특별시,은평구,은평구,서울특별시 은평구 대조동 **-**,"서울특별시 은평구 진흥로 ***, *층 (대조동)",3395.0,37.60823867399907,126.92507957459569,,2024-04-25,,2026-01-13,서울특별시_은평구,ok
흑미네,311000004820240005,3110000,,영업/정상 / 정상,서울특별시,은평구,은평구,서울특별시 은평구 갈현동 ***-*,"서울특별시 은평구 연서로**길 **, *층 *호 (갈현동)",3332.0,37.61878185488799,126.91589896592863,,2024-10-21,,2026-01-13,서울특별시_은평구,ok
썸데이제로,311000004820240006,3110000,,영업/정상 / 정상,서울특별시,은평구,은평구,서울특별시 은평구 응암동 ***-* *층,"서울특별시 은평구 가좌로*길 **, *층 (응암동)",3484.0,37.58974988136573,126.9150156615452,,2024-10-28,,2026-01-13,서울특별시_은평구,ok
댕댕댕 애견유치원,311000004820250001,3110000,,영업/정상 / 정상,서울특별시,은평구,은평구,서울특별시 은평구 불광동 ***-* *층,"서울특별시 은평구 연서로 ***, *층 (불광동)",3347.0,37.622092459136745,126.92709651191976,,2025-02-05,,2026-01-13,서울특별시_은평구,ok
놀면 묘하냥 은평점,311000004820250002,3110000,,영업/정상 / 정상,서울특별시,은평구,은평구,서울특별시 은평구 녹번동 **-** 삼우에이스빌 B**호,"서울특별시 은평구 통일로 ***-*, B**호 (녹번동, 삼우에이스빌)",3382.0,37.60241613457897,126.93441928987448,,2025-06-13,,2026-01-13,서울특별시_은평구,ok
옐레드 더북한산점,311000004820250003,3110000,,영업/정상 / 정상,서울특별시,은평구,은평구,서울특별시 은평구 진관동 ***-*,서울특별시 은평구 의상봉길 ** (진관동),3307.0,37.65296316702476,126.94336461635729,,2025-07-23,,2026-01-13,서울특별시_은평구,ok
빵댕이넷,311000004820250004,3110000,,영업/정상 / 정상,서울특별시,은평구,은평구,서울특별시 은평구 대조동 ***-**,"서울특별시 은평구 통일로**길 **, *층 (대조동)",3386.0,37.61465663941194,126.92133797116496,,2025-12-26,,2026-01-13,서울특별시_은평구,ok
뽀송데이,311000004820260001,3110000,,영업/정상 / 정상,서울특별시,은평구,은평구,서울특별시 은평구 신사동 *-**,"서울특별시 은평구 갈현로 **, 우측호 (신사동)",3435.0,37.60172256969046,126.91015829237946,,2026-01-20,,2026-01-21,서울특별시_은평구,ok
은퇴한 수의사의 저택,312000004820180055,3120000,,영업/정상 / 정상,서울특별시,서대문구,서대문구,서울특별시 서대문구 홍은동 ***-**,서울특별시 서대문구 가좌로 ** (홍은동),3659.0,37.58025903849728,126.92847916580398,02-303-7959,2018-10-23,,2026-01-13,서울특별시_서대문구,ok
mummui(멈무이),312000004820190002,3120000,,영업/정상 / 정상,서울특별시,서대문구,서대문구,서울특별시 서대문구 홍제동 ***-**,"서울특별시 서대문구 간호대로 **, 지층 (홍제동)",3619.0,37.596972364414576,126.94729828628527,02-2088-5080,2019-03-12,,2026-01-13,서울특별시_서대문구,ok
핑키펫,312000004820190004,3120000,,영업/정상 / 정상,서울특별시,서대문구,서대문구,서울특별시 서대문구 홍제동 ***-**,서울특별시 서대문구 홍제내길 *** (홍제동),3640.0,37.58769443664242,126.93647488665545,,2019-05-03,,2026-01-13,서울특별시_서대문구,ok
링크애견샵,312000004820200009,3120000,,영업/정상 / 정상,서울특별시,서대문구,서대문구,서울특별시 서대문구 북아현동 ***-**,"서울특별시 서대문구 신촌로 ***, *층 *호 (북아현동)",3767.0,37.557209531226576,126.94926857382826,02-393-7577,2020-05-13,,2026-01-13,서울특별시_서대문구,ok
아이 러브 펫,312000004820200012,3120000,,영업/정상 / 정상,서울특별시,서대문구,서대문구,서울특별시 서대문구 홍제동 ***-***,"서울특별시 서대문구 통일로**길 **-**, *층 (홍제동)",3637.0,37.58942191741731,126.94192529406725,,2020-08-25,,2026-01-13,서울특별시_서대문구,ok
펫티즈,312000004820200015,3120000,,영업/정상 / 정상,서울특별시,서대문구,서대문구,서울특별시 서대문구 연희동 **-** 지하*층,"서울특별시 서대문구 연희로**길 **-*, 지하*층 (연희동)",3723.0,37.57070259165057,126.9348397444362,,2020-12-22,,2026-01-13,서울특별시_서대문구,ok
GAEKOS Family,312000004820210002,3120000,,영업/정상 / 정상,서울특별시,서대문구,서대문구,서울특별시 서대문구 연희동 ***-*,"서울특별시 서대문구 연희로**길 **, B*호 (연희동)",3703.0,37.56935809984787,126.93011618321302,,2021-03-02,,2026-01-13,서울특별시_서대문구,ok
바오펫살롱,312000004820210007,3120000,,영업/정상 / 정상,서울특별시,서대문구,서대문구,서울특별시 서대문구 연희동 ***,"서울특별시 서대문구 연희로 ***, 대림아파트 상가동  ***호 (연희동)",3719.0,37.57568,126.93553,,2021-04-06,,2026-01-13,서울특별시_서대문구,centroid_fallback
우연희,312000004820210009,3120000,,영업/정상 / 정상,서울특별시,서대문구,서대문구,서울특별시 서대문구 연희동 ***-** 노엘,"서울특별시 서대문구 성산로 ***, 노엘 *층 (연희동)",3707.0,37.56617860640724,126.92735694464098,070-8672-2579,2021-04-23,,2026-01-13,서울특별시_서대문구,ok
플라잉펫,313000004820190027,3130000,,영업/정상 / 정상,서울특별시,마포구,마포구,서울특별시 마포구 공덕동 ***-* 공덕 메디힐스,"서울특별시 마포구 마포대로**길 **, 공덕 메디힐스 지하*층 (공덕동)",4142.0,37.54892727393812,126.95216605997403,02-2138-3382,2019-07-11,,2026-01-13,서울특별시_마포구,ok
워킹페코,313000004820200008,3130000,,영업/정상 / 정상,서울특별시,마포구,마포구,서울특별시 마포구 창전동 *-**,"서울특별시 마포구 서강로*길 **, *층 (창전동)",4059.0,37.55441587368025,126.93035583525092,,2020-03-23,,2026-01-13,서울특별시_마포구,ok
감성그루밍,313000004820200014,3130000,,영업/정상 / 정상,서울특별시,마포구,마포구,서울특별시 마포구 대흥동 ***,서울특별시 마포구 백범로**길 ** (대흥동),4136.0,37.55504,126.92489,,2020-06-04,,2026-01-13,서울특별시_마포구,centroid_fallback
세븐에이치샵(7H#),313000004820210013,3130000,,영업/정상 / 정상,서울특별시,마포구,마포구,서울특별시 마포구 망원동 ***-**,"서울특별시 마포구 방울내로 **, *층 (망원동)",3960.0,37.55998860643239,126.90250412000805,,2021-07-09,,2026-01-13,서울특별시_마포구,ok
견살롱,313000004820210016,3130000,,영업/정상 / 정상,서울특별시,마포구,마포구,서울특별시 마포구 대흥동 **-**,"서울특별시 마포구 고산길 ***, *층 (대흥동)",4106.0,37.55430421055526,126.94511739070576,,2021-09-10,,2026-01-13,서울특별시_마포구,ok
Hello,312000004820210011,3120000,,영업/정상 / 정상,서울특별시,서대문구,서대문구,서울특별시 서대문구 북가좌동 *** DMC 래미안 e편한세상,"서울특별시 서대문구 수색로 ***, ***동 상가동 *층 **호 (북가좌동, DMC 래미안 e편한세상)",3709.0,37.57568,126.93553,,2021-07-16,,2026-01-13,서울특별시_서대문구,centroid_fallback
미미에토,312000004820210013,3120000,,영업/정상 / 정상,서울특별시,서대문구,서대문구,서울특별시 서대문구 연희동 **-**,서울특별시 서대문구 연희로 ***-*(연희동),3699.0,37.57123020878792,126.933986654305,070-4900-6140,2021-08-10,,2026-01-13,서울특별시_서대문구,ok
쥬쥬펫,312000004820210016,3120000,,영업/정상 / 정상,서울특별시,서대문구,서대문구,서울특별시 서대문구 연희동 ***-**,"서울특별시 서대문구 증가로 **-*, *층 구동호 (연희동)",3703.0,37.56910667593469,126.93109523194168,,2021-10-05,,2026-01-13,서울특별시_서대문구,ok
