Name,Facility_ID,RightNumber,Category,BusinessStatus,DetailedBusinessStatus,BusinessStatusCode,DetailedStatusCode,LocationArea,RoadAddress,PostalCode,LotAddress,LotPostalCode,lat,lon,PhoneNumber,LicenseDate,LicenseWithdrawalDate,ReopeningDate,ClosingDate,TempClosingStart,TempClosingEnd,DataUpdateType,LastUpdated,LastModificationTime,Sido,Sigungu,region_key,coord_status
멍멍이 클럽,366000004920210030,000,3660000,영업/정상,정상,1,0,0.0,"대전광역시 서구 도안북로 **, ***호 (도안동)",35350.0,대전광역시 서구 도안동 ***,,36.33187,127.37398,,2021-11-03,,,,,,I,2026-01-13,2022-04-28,대전광역시,서구,대전광역시_서구,centroid_fallback
강아지 미용실,366000004920210032,000,3660000,영업/정상,정상,1,0,0.0,"대전광역시 서구 도마로 **, ***호 (도마동)",35324.0,대전광역시 서구 도마동 **-*,,36.32269005456622,127.37395973783448,,2021-11-05,,,,,,I,2026-01-13,2024-10-30,대전광역시,서구,대전광역시_서구,ok
아가펫,366000004920220002,000,3660000,영업/정상,정상,1,0,0.0,"대전광역시 서구 계백로****번길 **, ***호 (정림동)",35395.0,대전광역시 서구 정림동 **-**,,36.30709758692363,127.367813166326,,2022-01-10,,,,,,I,2026-01-13,2022-04-28,대전광역시,서구,대전광역시_서구,ok
플러피펫,366000004920220007,000,3660000,영업/정상,정상,1,0,0.0,대전광역시 서구 만년로 **(만년동),35200.0,대전광역시 서구 만년동 ***,,36.33187,127.37398,,2022-05-20,,,,,,I,2026-01-13,2022-05-20,대전광역시,서구,대전광역시_서구,centroid_fallback
러브댕댕(LOVE DAENG DAENG),366000004920220008,000,3660000,영업/정상,정상,1,0,0.0,"대전광역시 서구 원도안로***번길 **-*, 자작나무 *층 (도안동)",35357.0,대전광역시 서구 도안동 **** 자작나무,,36.33187,127.37398,,2022-06-10,,,,,,I,2026-01-13,2022-06-10,대전광역시,서구,대전광역시_서구,centroid_fallback
다다살롱,366000004920220009,000,3660000,영업/정상,정상,1,0,0.0,"대전광역시 서구 둔산중로 **, 아르누보팰리스 지하 *층 B***호 (탄방동)",35260.0,대전광역시 서구 탄방동 *** 나비家 아르누보팰리스,,36.33187,127.37398,,2022-06-22,,,,,,I,2026-01-13,2022-06-22,대전광역시,서구,대전광역시_서구,centroid_fallback
트리밍박스,366000004920220011,000,3660000,영업/정상,정상,1,0,0.0,"대전광역시 서구 관저남로**번길 **-**, *층 (관저동)",35383.0,대전광역시 서구 관저동 ****-*,,36.29547481406869,127.33677098844548,042-822-2723,2022-07-22,,,,,,I,2026-01-13,2022-07-22,대전광역시,서구,대전광역시_서구,ok
예쁘개,366000004920220013,000,3660000,영업/정상,정상,1,0,0.0,"대전광역시 서구 갈마로***번길 **, ***호 (괴정동)",35294.0,대전광역시 서구 괴정동 **-*,,36.33484740482691,127.38232836074872,,2022-08-10,,,,,,I,2026-01-13,2025-08-25,대전광역시,서구,대전광역시_서구,ok
캐럿멍,366000004920220014,000,3660000,영업/정상,정상,1,0,0.0,"대전광역시 서구 도안남로 ***, ***호 (관저동)",35360.0,대전광역시 서구 관저동 ****,,36.33187,127.37398,,2022-08-26,,,,,,I,2026-01-13,2025-03-10,대전광역시,서구,대전광역시_서구,centroid_fallback
모노퍼피,366000004920220015,000,3660000,영업/정상,정상,1,0,0.0,"대전광역시 서구 갈마역로 **, ***-*호 (둔산동, 하이스트빌)",35230.0,대전광역시 서구 둔산동 **** 하이스트빌,,36.33187,127.37398,042-482-5003,2022-09-15,,,,,,I,2026-01-13,2022-09-15,대전광역시,서구,대전광역시_서구,centroid_fallback
청사펫살롱,366000004920220016,000,3660000,영업/정상,정상,1,0,0.0,"대전광역시 서구 한밭대로 ***, ***~***호 (월평동, 갤러리빌 럭스)",35220.0,대전광역시 서구 월평동 *** 갤러리빌 럭스,,36.33187,127.37398,,2022-09-23,,,,,,I,2026-01-13,2024-09-19,대전광역시,서구,대전광역시_서구,centroid_fallback
환해지개,366000004920220018,000,3660000,영업/정상,정상,1,0,0.0,"대전광역시 서구 남선로 **-**, ***호 (탄방동)",35255.0,대전광역시 서구 탄방동 ****,,36.33187,127.37398,,2022-10-31,,,,,,I,2026-01-13,2025-10-21,대전광역시,서구,대전광역시_서구,centroid_fallback
속전속견,366000004920220020,000,3660000,영업/정상,정상,1,0,0.0,"대전광역시 서구 도솔로***번길 *, ***호 (탄방동)",35253.0,대전광역시 서구 탄방동 **** ***호,,36.33187,127.37398,,2022-12-09,,,,,,I,2026-01-13,2024-09-09,대전광역시,서구,대전광역시_서구,centroid_fallback
퍼피엔젤 반려동물 미용실,366000004920230001,000,3660000,영업/정상,정상,1,0,0.0,"대전광역시 서구 갈마로 ***, *층 (내동)",35288.0,대전광역시 서구 내동 **-**,,36.33466230904134,127.38012686713412,,2023-01-11,,,,,,I,2026-01-13,2023-01-11,대전광역시,서구,대전광역시_서구,ok
봉봉애견,366000004920230002,000,3660000,영업/정상,정상,1,0,0.0,"대전광역시 서구 동서대로****번길 **, *층 (내동)",35315.0,대전광역시 서구 내동 **-**,,36.330268572255946,127.37961931971648,,2023-01-31,,,,,,I,2026-01-13,2023-02-01,대전광역시,서구,대전광역시_서구,ok
댕구르르,366000004920230004,000,3660000,영업/정상,정상,1,0,0.0,"대전광역시 서구 봉우로*번길 **, ***B호 (관저동)",35362.0,대전광역시 서구 관저동 ****,,36.33187,127.37398,,2023-03-07,,,,,,I,2026-01-13,2023-03-07,대전광역시,서구,대전광역시_서구,centroid_fallback
디어퍼피,366000004920230006,000,3660000,영업/정상,정상,1,0,0.0,"대전광역시 서구 용소로**번길 *, ***호 (도안동)",35369.0,대전광역시 서구 도안동 **** ***호,,36.33187,127.37398,,2023-03-20,,,,,,I,2026-01-13,2023-03-20,대전광역시,서구,대전광역시_서구,centroid_fallback
강아지 이발소,366000004920230007,000,3660000,영업/정상,정상,1,0,0.0,"대전광역시 서구 동서대로 ***, **동 ***호 (내동, 코오롱아파트)",35285.0,대전광역시 서구 내동 *** 코오롱아파트 **동 ***호,,36.33187,127.37398,,2023-04-12,,,,,,I,2026-01-13,2023-04-12,대전광역시,서구,대전광역시_서구,centroid_fallback
함께냥 대전점,366000004920230008,000,3660000,영업/정상,정상,1,0,0.0,"대전광역시 서구 봉우로**번길 **-**, ***호 (관저동)",35361.0,대전광역시 서구 관저동 **** ***호,,36.33187,127.37398,,2023-05-15,,,,,,I,2026-01-13,2023-05-15,대전광역시,서구,대전광역시_서구,centroid_fallback
샤인몽스,366000004920230009,000,3660000,영업/정상,정상,1,0,0.0,"대전광역시 서구 관저남로 *, ***호 (관저동)",35383.0,대전광역시 서구 관저동 ****-* ***호,,36.29510609814464,127.335748598537,,2023-05-17,,,,,,I,2026-01-13,2024-03-25,대전광역시,서구,대전광역시_서구,ok
댕댕이살롱,366000004920230010,000,3660000,영업/정상,정상,1,0,0.0,"대전광역시 서구 둔산남로***번길 **, ***호 (탄방동)",35252.0,대전광역시 서구 탄방동 **** ***호,,36.33187,127.37398,,2023-06-01,,,,,,I,2026-01-13,2023-06-01,대전광역시,서구,대전광역시_서구,centroid_fallback
워킹펫살롱,366000004920230011,000,3660000,영업/정상,정상,1,0,0.0,"대전광역시 서구 도안북로***번길 **, ***호 (도안동)",35350.0,대전광역시 서구 도안동 *** ***호,,36.33187,127.37398,,2023-09-26,,,,,,I,2026-01-13,2023-09-26,대전광역시,서구,대전광역시_서구,centroid_fallback
다다펫스파,366000004920230012,000,3660000,영업/정상,정상,1,0,0.0,"대전광역시 서구 둔산중로 **, 나비家 아르누보팰리스 b***호 (탄방동)",35260.0,"대전광역시 서구 탄방동 *** 나비家 아르누보팰리스, b***호",,36.33187,127.37398,,2023-11-09,,,,,,I,2026-01-13,2023-11-09,대전광역시,서구,대전광역시_서구,centroid_fallback
뽀송댕,366000004920240001,000,3660000,영업/정상,정상,1,0,0.0,"대전광역시 서구 대신*길 **, ***호 (도마동)",35400.0,대전광역시 서구 도마동 ***-** ***호,,36.31189393626259,127.3782661599436,,2024-01-23,,,,,,I,2026-01-13,2025-11-25,대전광역시,서구,대전광역시_서구,ok
오늘의개스트,366000004920240002,000,3660000,영업/정상,정상,1,0,0.0,대전광역시 서구 원도안로***번길 **-* (도안동),35354.0,대전광역시 서구 도안동 ****,,36.33187,127.37398,,2024-02-14,,,,,,I,2026-01-13,2024-02-14,대전광역시,서구,대전광역시_서구,centroid_fallback
기억할개,366000004920240003,000,3660000,영업/정상,정상,1,0,0.0,"대전광역시 서구 도솔로***번길 **, ***호 (가장동)",35296.0,대전광역시 서구 가장동 **-**,,36.335163663714255,127.38599961314137,,2024-03-28,,,,,,I,2026-01-13,2024-12-20,대전광역시,서구,대전광역시_서구,ok
솜방망이,366000004920240004,000,3660000,영업/정상,정상,1,0,0.0,"대전광역시 서구 원도안로 **, 지산프라자 ***호 (도안동)",35368.0,대전광역시 서구 도안동 **** 지산프라자,,36.33187,127.37398,,2024-04-18,,,,,,I,2026-01-13,2025-07-01,대전광역시,서구,대전광역시_서구,centroid_fallback
블랑퍼피 펫살롱,366000004920240005,000,3660000,영업/정상,정상,1,0,0.0,"대전광역시 서구 계룡로***번길 *, ***호 (둔산동, 갤러리빌*차)",35235.0,대전광역시 서구 둔산동 **** 갤러리빌*차,,36.33187,127.37398,,2024-05-01,,,,,,I,2026-01-13,2025-07-16,대전광역시,서구,대전광역시_서구,centroid_fallback
바울,366000004920240006,000,3660000,영업/정상,정상,1,0,0.0,대전광역시 서구 용문로 **-** (용문동),35303.0,대전광역시 서구 용문동 ***-**,,36.3362896480684,127.39233369394036,,2024-05-01,,,,,,I,2026-01-13,2024-05-01,대전광역시,서구,대전광역시_서구,ok
단정하개 애견미용실,366000004920240007,000,3660000,영업/정상,정상,1,0,0.0,"대전광역시 서구 복수남로**번길 **, 수정빌딩 ***호 (복수동)",35412.0,대전광역시 서구 복수동 *** 수정빌딩,,36.33187,127.37398,,2024-05-09,,,,,,I,2026-01-13,2024-05-09,대전광역시,서구,대전광역시_서구,centroid_fallback
허니도그,366000004920240008,000,3660000,영업/정상,정상,1,0,0.0,"대전광역시 서구 신갈마로 ***, ***호 (갈마동)",35276.0,대전광역시 서구 갈마동 ***-**,,36.35185910672765,127.36803956718155,,2024-05-13,,,,,,I,2026-01-13,2024-05-13,대전광역시,서구,대전광역시_서구,ok
프렌들리,366000004920240009,000,3660000,영업/정상,정상,1,0,0.0,"대전광역시 서구 도안남로 ***, ***호 (관저동)",35363.0,대전광역시 서구 관저동 ****,,36.33187,127.37398,,2024-05-29,,,,,,I,2026-01-13,2024-05-29,대전광역시,서구,대전광역시_서구,centroid_fallback
몽숲,366000004920240010,000,3660000,영업/정상,정상,1,0,0.0,"대전광역시 서구 관저로 **, ***호 (관저동)",35370.0,대전광역시 서구 관저동 ****-*,,36.29654639506414,127.32605225038644,,2024-05-29,,,,,,I,2026-01-13,2024-05-29,대전광역시,서구,대전광역시_서구,ok
왈왈그루밍,366000004920240011,000,3660000,영업/정상,정상,1,0,0.0,"대전광역시 서구 탄방로 **, ***호 (탄방동)",35264.0,대전광역시 서구 탄방동 **-**,,36.34143207953376,127.3936394359936,,2024-06-07,,,,,,I,2026-01-13,2024-06-07,대전광역시,서구,대전광역시_서구,ok
댕댕댕그루밍,366000004920240012,000,3660000,영업/정상,정상,1,0,0.0,대전광역시 서구 정림로 **-* (정림동),35399.0,대전광역시 서구 정림동 ***,,36.33187,127.37398,,2024-08-02,,,,,,I,2026-01-13,2024-08-02,대전광역시,서구,대전광역시_서구,centroid_fallback
몽뜰리에,366000004920240013,000,3660000,영업/정상,정상,1,0,0.0,"대전광역시 서구 괴정로 *, *동 *층 (괴정동)",35290.0,대전광역시 서구 괴정동 ***-**,,36.33974397883934,127.37505242600515,,2024-09-04,,,,,,I,2026-01-13,2024-09-04,대전광역시,서구,대전광역시_서구,ok
Elodie dog,366000004920240014,000,3660000,영업/정상,정상,1,0,0.0,"대전광역시 서구 동서대로 ***, ***호 (도안동)",35350.0,대전광역시 서구 도안동 ***,,36.33187,127.37398,,2024-09-23,,,,,,I,2026-01-13,2024-09-23,대전광역시,서구,대전광역시_서구,centroid_fallback
묭데이,366000004920240015,000,3660000,영업/정상,정상,1,0,0.0,"대전광역시 서구 갈마중로**번길 **, *층 (갈마동)",35272.0,대전광역시 서구 갈마동 ***-*,,36.346839364775136,127.372311829856,,2024-09-27,,,,,,I,2026-01-13,2024-09-27,대전광역시,서구,대전광역시_서구,ok
댕구름,366000004920240016,000,3660000,영업/정상,정상,1,0,0.0,"대전광역시 서구 문정로***번길 ***, ***호 (둔산동)",35250.0,대전광역시 서구 둔산동 ****,,36.33187,127.37398,,2024-09-30,,,,,,I,2026-01-13,2024-09-30,대전광역시,서구,대전광역시_서구,centroid_fallback
우드멍,366000004920240017,000,3660000,영업/정상,정상,1,0,0.0,"대전광역시 서구 관저동로 **, 관저빌딩 ***호 (관저동)",35379.0,대전광역시 서구 관저동 **** 관저빌딩,,36.33187,127.37398,,2024-10-22,,,,,,I,2026-01-13,2024-10-23,대전광역시,서구,대전광역시_서구,centroid_fallback
멍발머리,366000004920240018,000,3660000,영업/정상,정상,1,0,0.0,"대전광역시 서구 가수원로 ***, *호동 ***호 (가수원동, 은아아파트*단지)",35386.0,대전광역시 서구 가수원동 *** 은아아파트*단지,,36.33187,127.37398,,2024-11-01,,,,,,I,2026-01-13,2024-11-01,대전광역시,서구,대전광역시_서구,centroid_fallback
냥만미용실,366000004920240019,000,3660000,영업/정상,정상,1,0,0.0,"대전광역시 서구 도산로***번길 **, *층 (용문동)",35301.0,대전광역시 서구 용문동 ***-*,,36.33681347027135,127.38762784780457,,2024-11-21,,,,,,I,2026-01-13,2024-11-21,대전광역시,서구,대전광역시_서구,ok
오세요 댕댕이,366000004920240020,000,3660000,영업/정상,정상,1,0,0.0,"대전광역시 서구 계룡로***번길 **, *층 (탄방동)",35257.0,대전광역시 서구 탄방동 **-**,,36.34372303032602,127.39351695093764,,2024-12-09,,,,,,I,2026-01-13,2024-12-09,대전광역시,서구,대전광역시_서구,ok
"안녕, 애기",366000004920240021,000,3660000,영업/정상,정상,1,0,0.0,"대전광역시 서구 신갈마로***번길 **, ***호 (갈마동)",35281.0,대전광역시 서구 갈마동 ***-**,,36.3439504387428,127.36698970782872,,2024-12-17,,,,,,I,2026-01-13,2024-12-17,대전광역시,서구,대전광역시_서구,ok
바우와우 하우스,366000004920240022,000,3660000,영업/정상,정상,1,0,0.0,대전광역시 서구 월평서로 * (월평동),35225.0,대전광역시 서구 월평동 ****,,36.33187,127.37398,042-488-3303,2024-12-24,,,,,,I,2026-01-13,2024-12-24,대전광역시,서구,대전광역시_서구,centroid_fallback
멍멍샵,366000004920240023,000,3660000,영업/정상,정상,1,0,0.0,"대전광역시 서구 문정로*번길 ***, ***호 (탄방동, 시티빌*차)",35262.0,대전광역시 서구 탄방동 *** 시티빌*차,,36.33187,127.37398,,2024-12-30,,,,,,I,2026-01-13,2024-12-30,대전광역시,서구,대전광역시_서구,centroid_fallback
오숑,366000004920250001,000,3660000,영업/정상,정상,1,0,0.0,"대전광역시 서구 도안북로***번길 **, ***호 (도안동)",35351.0,대전광역시 서구 도안동 ***,,36.33187,127.37398,,2025-02-21,,,,,,I,2026-01-13,2025-08-22,대전광역시,서구,대전광역시_서구,centroid_fallback
묘은,366000004920250002,000,3660000,영업/정상,정상,1,0,0.0,"대전광역시 서구 유등로**번길 *-*, 나이테상가 *층 (복수동)",35415.0,대전광역시 서구 복수동 *** 나이테주택,,36.33187,127.37398,,2025-04-25,,,,,,I,2026-01-13,2025-07-25,대전광역시,서구,대전광역시_서구,centroid_fallback
댕댕이지,366000004920250003,000,3660000,영업/정상,정상,1,0,0.0,"대전광역시 서구 관저북로**번길 *-**, ***호 (관저동)",35360.0,대전광역시 서구 관저동 ****,,36.33187,127.37398,,2025-05-19,,,,,,I,2026-01-13,2025-05-19,대전광역시,서구,대전광역시_서구,centroid_fallback
귀엽댕,366000004920250004,000,3660000,영업/정상,정상,1,0,0.0,"대전광역시 서구 대덕대로 ***, ***동 ***호 (갈마동, 큰마을아파트)",35265.0,대전광역시 서구 갈마동 **** 큰마을아파트,,36.33187,127.37398,,2025-05-28,,,,,,I,2026-01-13,2025-05-28,대전광역시,서구,대전광역시_서구,centroid_fallback
개웃기는 세상,366000004920250005,000,3660000,영업/정상,정상,1,0,0.0,"대전광역시 서구 계룡로***번길 **, ***호 (탄방동)",35264.0,대전광역시 서구 탄방동 **-**,,36.34087411274536,127.39398951272118,,2025-06-10,,,,,,I,2026-01-13,2025-06-10,대전광역시,서구,대전광역시_서구,ok
헬로제이,366000004920250006,000,3660000,영업/정상,정상,1,0,0.0,"대전광역시 서구 도안중로***번길 **, ***호 (도안동)",35353.0,대전광역시 서구 도안동 ****,,36.33187,127.37398,,2025-07-11,,,,,,I,2026-01-13,2025-07-11,대전광역시,서구,대전광역시_서구,centroid_fallback
도미에르펫 미용,366000004920250007,000,3660000,영업/정상,정상,1,0,0.0,"대전광역시 서구 문정로***번길 **, ***호 (탄방동)",35256.0,대전광역시 서구 탄방동 ***,,36.33187,127.37398,042-488-0869,2025-08-11,,,,,,I,2026-01-13,2025-08-11,대전광역시,서구,대전광역시_서구,centroid_fallback
힐링몽,366000004920250008,000,3660000,영업/정상,정상,1,0,0.0,"대전광역시 서구 둔산로 **-**, *층 (둔산동)",35230.0,대전광역시 서구 둔산동 ****,,36.33187,127.37398,,2025-08-13,,,,,,I,2026-01-13,2025-09-17,대전광역시,서구,대전광역시_서구,centroid_fallback
멍뽀송,366000004920250009,000,3660000,영업/정상,정상,1,0,0.0,"대전광역시 서구 갈마중로**번길 **, ****호 (갈마동)",35272.0,대전광역시 서구 갈마동 ***-**,,36.34673634773076,127.37271431965776,,2025-08-19,,,,,,I,2026-01-13,2025-08-19,대전광역시,서구,대전광역시_서구,ok
